Pct Low Inc,Diesel Conc,"NPL Site Count, wt by dist",Pct pre1960 Housing
0.302185177,5.976822019,0.127414551,0.74380214
0.133388475,6.091476376,0.115504489,0.854663503
0.157648312,2.669609539,0.149152898,0.377719532
0.086869266,3.868090872,0.117838909,0.47898666
0.155167823,5.648016018,0.139412358,0.715087279
0.12686157,6.027105072,0.119211376,0.795168765
0.175617781,5.582212025,0.132064432,0.727877823
0.41950508,3.242452561,0.111650427,0.599395314
0.117700181,2.474963036,0.130569828,0.198522167
0.054633605,2.695378154,0.163082616,0.00807537
0.073779865,2.647419961,0.147510867,0.496156339
0.150337914,5.974547327,0.117891022,0.738218611
0.137441731,2.654370575,0.148460959,0.594921353
0.171471849,6.143773424,0.112834595,0.752214186
0.107053718,2.638357601,0.142177504,0.361064188
0.211055278,5.935843541,0.118085779,0.657961081
0.111239193,5.623607103,0.135569866,0.616370107
0.248152759,6.068367145,0.117739046,0.714371523
0.25,2.602528188,0.139334934,0.578947368
0.098120363,5.923940346,0.120225661,0.63029732
0.074324324,2.516267364,0.142759094,0.362831858
0.288858875,3.020183248,0.122541622,0.492015775
0.114294549,2.615667758,0.138915266,0.569249219
0.075288856,3.919109138,0.126310406,0.081950729
0.161046158,5.585680624,0.143434395,0.651439921
0.240566038,2.870891808,0.123018113,0.097463284
0.284644195,2.566826896,0.147737451,0.177358491
0.17151608,2.971654145,0.129780784,0.382310984
0.308880309,5.5311721,0.157908392,0.634075508
0.065652583,2.615826829,0.141960188,0.50005287
0.050078125,2.574893833,0.139944083,0.337357602
0.099022196,2.590540018,0.139181062,0.453584648
0.165413534,5.830458117,0.132841364,0.709677419
0.074984119,2.511382712,0.147242074,0.511083536
0.349186141,2.882522623,0.136947394,0.548291186
0.038812785,2.466090857,0.1642359,0.585869565
0.014836795,2.528046361,0.155372052,0.598790323
0.229258804,2.557512398,0.148572969,0.410932474
0.301282051,2.784727912,0.134189282,0.5625
0.096859454,5.411952986,0.162879597,0.681474577
0.100247175,2.466577976,0.15484341,0.598468903
0.422710623,2.835542634,0.145039562,0.321276686
0.064162663,2.416016392,0.141996776,0.464308577
0.101105199,3.311269078,0.154497912,0.01974359
0.102321748,2.329277439,0.153275556,0.457335868
0.724483195,5.862409284,0.143870249,0.934569132
0.111534886,2.26485972,0.161698606,0.51901861
0.268245929,5.761768076,0.1529517,0.607312052
0.077772138,5.20913888,0.172654557,0.847693108
0.134409755,2.211752648,0.146751849,0.226228144
0.234399976,2.856944003,0.155641612,0.14934303
0.108155158,2.144581522,0.158633026,0.512635727
0.283985386,5.702595634,0.161520963,0.742976075
0.091358597,5.067914737,0.173348659,0.727796188
0.191730553,3.023310468,0.164034348,0.285067579
0.046675977,5.03538864,0.186632296,0.923131345
0.27404538,2.623238169,0.162874507,0.493894163
0.091118515,2.097307395,0.151011686,0.457487736
0.302257749,2.660787493,0.170372377,0.552013634
0.157180831,2.063837372,0.165498717,0.557894434
0.244490777,2.648544278,0.191033022,0.074351754
0.113584932,2.064798516,0.154009657,0.407336509
0.115807427,5.525852055,0.171890953,0.622203181
0.145265572,5.02973663,0.171204149,0.608478626
0.153923159,5.5512487,0.183336878,0.672344815
0.104065319,5.014090455,0.184863017,0.7371449
0.109379354,4.986062357,0.198919394,0.761673715
1,1.977628319,0.241830577,0
0.073362121,5.0337,0.158855168,0.610095811
0.106220324,2.02755855,0.161148198,0.499818706
0.192861493,2.38510164,0.195515806,0.238552449
0.149574242,2.006440986,0.174669562,0.453154077
0.112237181,1.997451552,0.176907487,0.492541002
0.153577661,2.3083431,0.207513429,0.087719298
0.123439994,1.986144828,0.189675191,0.357712638
0.09361798,4.975596645,0.194570591,0.631149332
0.138204001,2.231619834,0.206992232,0.35723316
0.070295797,4.962973308,0.206069808,0.736752882
0.051110959,4.955403665,0.209867006,0.830946192
0.38231405,2.117802964,0.227111358,0.339279936
0.246618007,2.024546556,0.162455424,0.268106177
0.129342788,2.149639387,0.227708935,0.549509769
0.152321863,1.987494933,0.179263289,0.322907863
0.046732262,1.973388236,0.257273582,0.09529783
0.212926323,1.979305499,0.180205875,0.563737797
0.520019296,1.973741817,0.185221654,0.577964519
0.142236499,5.126331212,0.243012578,0.875817891
0.094259974,4.96138863,0.197280222,0.826868556
0.210089367,1.953149586,0.197218979,0.414561873
0.119424555,4.922829673,0.27597997,0.673207438
0.075238615,4.943084754,0.214834155,0.885425633
0.278617342,4.937988769,0.215533033,0.909348132
0.136176701,4.982387897,0.259778903,0.970023175
0.520243086,2.014327574,0.163671489,0.181044275
0.102133219,4.848327362,0.309199605,0.780577316
0.48666274,1.974152132,0.180540809,0.448919196
0.169219854,4.953227581,0.289771923,0.946483939
0.581151679,4.955030582,0.197649342,0.706420588
0.121227656,4.830227904,0.344289036,0.675213892
0.564502361,4.940666126,0.214875794,0.849978229
0.124260027,4.909382069,0.296187097,0.926182966
0.450837926,1.977220822,0.178272004,0.395068422
0.124444688,4.809495052,0.385362589,0.760087107
0.531594123,1.968150292,0.194479153,0.390867861
0.190736688,4.810547417,0.315722477,0.736220706
0.557245126,1.947610682,0.213124443,0.46918576
0.428741564,2.00504504,0.212037154,0.090805902
0.071624635,4.795611716,0.419003152,0.725933456
0.337231473,1.72507948,0.333066344,0.560793575
0.449986205,5.059360191,0.155888777,0.658472461
0.176137915,4.806894299,0.455142019,0.791851188
0.659491909,5.015328275,0.176059162,0.674091928
0.189465587,1.734658437,0.340930814,0.461089395
0.566396612,5.123587613,0.187660307,0.631796281
0.211921544,4.818127884,0.480846219,0.714109833
0.599535102,2.134854843,0.203185262,0.251003268
0.140740089,1.755986275,0.336430657,0.332140912
0.702332124,5.058023226,0.224533352,0.697583383
0.262599372,4.774538707,0.487271025,0.786054272
0.594237121,2.148898858,0.170661599,0.444516364
0.485572352,4.782441001,0.331451664,0.815146511
0.320137694,2.18742733,0.215689169,0.280766852
0.151207886,4.74820654,0.469587759,0.80303887
0.635594087,5.284949313,0.15264667,0.633615152
0.535530682,4.882047429,0.319676391,0.66987807
0.669813191,2.277772512,0.166177683,0.491670901
0.181532952,4.704731341,0.442507647,0.804238316
0.695300851,2.309462832,0.179497353,0.260871399
0.455861071,2.091897307,0.327694059,0.185
0.266699654,2.026340496,0.286802084,0.413763806
0.093307279,2.305247044,0.192880594,0.180105171
0.305709043,4.659692389,0.396704726,0.788182984
0.250057904,5.294031772,0.206754885,0.848108673
0.258575198,5.117417473,0.306520574,0.963855422
0.401673032,5.141412663,0.277013548,0.673704365
0.26504298,2.011169566,0.317937472,0.443181818
0.058949973,4.691572881,0.37463342,0.745424293
0.49581268,5.340539088,0.177329648,0.611717591
0.316401348,5.158485327,0.286904243,0.965196078
0.530045728,5.321424445,0.188481797,0.722508093
0.5842449,5.191333292,0.254940355,0.724106161
0.382501407,2.370783436,0.163688499,0.472002321
0.335619207,4.804860434,0.283208762,0.732335786
0.36116203,2.340947866,0.17452871,0.431690629
0.543846508,5.204603381,0.233222996,0.68630699
0.373723568,2.355160053,0.163281142,0.418902254
0.449689499,2.252937992,0.2184039,0.295885599
0.374270071,5.036593826,0.254829597,0.670726648
0,2.23492595,0.20290435,0
0.478733262,5.153822318,0.245197193,0.649724448
0.581254733,1.951807644,0.246693578,0.533102017
0.567374377,5.249478385,0.235084594,0.758698487
0.340376836,5.275959639,0.192369678,0.677455517
0.538528021,2.272083689,0.223472111,0.560020929
0.451255904,5.007244632,0.224254175,0.765827087
0.371783877,1.900074831,0.242043042,0.118831169
0.607949795,5.286754841,0.20729019,0.657827514
0.384926711,5.027236929,0.204793577,0.691266061
0.551095416,5.304724348,0.194581734,0.735105439
0.481724053,5.254539555,0.182618262,0.863443801
0.375598105,5.313476752,0.18527199,0.773771147
0.505604536,5.061369785,0.191026185,0.771663329
0.55991359,5.321731307,0.173882626,0.771079218
0.44763227,5.282031513,0.169105815,0.920971707
0.663473462,2.329863058,0.165473886,0.594910313
0.386438615,5.055074973,0.177339762,0.707758668
0.534573058,5.336952072,0.15892413,0.682492814
0.484785495,5.309092804,0.157020823,0.795537413
0.581962564,5.340641139,0.152666799,0.835062241
0.246366108,2.363172184,0.149958266,0.403881581
0.37879904,5.103128622,0.167090191,0.696734308
0.091525059,2.584683681,0.148466369,0.010128694
0.120036934,2.106702142,0.135877215,0.11810529
0.44960646,5.338896967,0.146723182,0.869362477
0.488501484,2.040091554,0.132101687,0
0.368124611,5.157333902,0.154058228,0.600288904
0.499578643,2.362122536,0.164815134,0.162967501
0.685325991,5.459556221,0.136450114,0.791618774
0.609780976,2.403603094,0.139943184,0.242826712
0.611173714,5.407275693,0.141486875,0.915018281
0.468016512,5.221702935,0.146389183,0.815670469
0.675117371,5.567569721,0.129579656,0.872282609
0.470980626,5.524052243,0.129628096,0.835518372
0.627133465,5.546219723,0.124404558,0.911383997
0.251822234,5.306409685,0.126972378,0.684697028
0.341718317,5.210292025,0.255252926,0.637968129
0.49459628,2.310114121,0.169769005,0.457263518
0.612442285,5.590281278,0.115867243,0.818158842
0.613958015,5.542790611,0.117522705,0.880928025
0.40675606,5.490725916,0.115067207,0.930858679
0.585155732,5.613533995,0.10416553,0.953525641
0.594061759,5.600138814,0.106214893,0.909599418
0.463030325,5.558179509,0.107440317,0.925788159
0.312435256,5.496690299,0.10850719,0.946770232
0.075545322,2.317815366,0.108744808,0.570755851
0.592594226,5.595272231,0.09901368,0.926026123
0.458644083,5.561716056,0.100124095,0.902897321
0.203493047,5.513472108,0.102884539,0.881818182
0.423954305,5.558305768,0.096014772,0.786653332
0.516682053,5.531507979,0.092397077,0.873715555
0.383517737,5.38081806,0.090494211,0.71058792
0.591979986,5.506947629,0.087379246,0.853693803
0.62064878,5.392066767,0.084274037,0.886528297
0.387481956,5.31712523,0.085239189,0.921751351
0,1.732049467,0.07926142,0
0.438098125,5.367319276,0.086827244,0.611425205
0.37051222,5.078174035,0.080858459,0.956969853
0.319163266,4.863437752,0.078543276,0.96630745
0.536733301,4.635140743,0.072913823,0.841238658
0,2.612152416,0.118640782,0
0.035032457,2.598039975,0.168143238,0.002098321
0.074948829,2.25775035,0.198426635,0.045730141
0,1.927375354,0.238928104,0
0.150226635,2.644672233,0.193323651,0.01536263
0.364846279,4.557643525,0.126595977,0.888425826
0.373881486,4.52823563,0.121374688,0.930739514
0.432893498,4.485143235,0.116162506,0.903987123
0.218978002,5.655186348,0.200723931,0.710847208
0.305862546,4.513439514,0.110597165,0.920166894
0.364975493,4.494268394,0.114441483,0.847585098
0.223736029,4.51559055,0.119402203,0.855350703
0.361575786,4.568395902,0.11223433,0.943004533
0.545962358,4.538293923,0.108528717,0.944730929
0.433391019,4.501169709,0.105553831,0.927739016
0.122244489,2.625035556,0.20670961,0.556876061
0.274652148,4.490851486,0.102956461,0.633458647
0.280022083,4.539218041,0.106524589,0.920550701
0.28660244,4.525098583,0.102290264,0.972222222
0.618188264,5.600112278,0.164736782,0.877527664
0.193117061,4.513536575,0.09893667,0.964179327
0.305543097,4.48008123,0.097828277,0.911452466
0.196352584,4.485086597,0.10103431,0.887688985
0.342197205,5.510499293,0.176155532,0.810606429
0.391422737,4.456797999,0.098132288,0.859030837
0.41880262,2.533632196,0.173353061,0.563361974
0.244775879,4.487123157,0.109906244,0.721694788
0.439791839,4.482377425,0.106334395,0.765253214
0.435797983,1.445042844,0.09730563,0.593356199
0.689155107,5.281818382,0.138168997,0.850505051
0.292927942,4.42988149,0.094634041,0.716677603
0.433884298,4.409561386,0.091636188,0.744623656
0.354295369,4.489530406,0.10667203,0.936117527
0.484991305,5.327158128,0.148399105,0.901221996
0.411306628,1.478710867,0.102946787,0.580500522
0.121325011,5.129702753,0.140229444,0.633006166
0.533412102,5.289738203,0.150913506,0.671139736
0,1.429439606,0.099251626,0
0.460801568,5.458226176,0.166323329,0.680754941
0.362513239,4.455063589,0.101602803,0.744513625
0.283084745,5.234649989,0.150556424,0.876089887
0.373203385,4.411538083,0.094272848,0.851439116
0.472128378,5.446491167,0.174004623,0.703703704
0.330261143,5.322794617,0.160414075,0.710742152
0.224356009,1.369719539,0.091375801,0.537818624
0.287263477,5.203670895,0.150996086,0.901715392
0.292165189,5.103317401,0.143861307,0.705058444
0.204047555,1.228748928,0.086052646,0.343770071
0.315587549,1.242878696,0.090477146,0.302435755
0.42062845,5.070653507,0.13623936,0.794688507
0.293544985,5.041379083,0.126871819,0.843014227
0.376550467,5.044089941,0.127950145,0.697955248
0.465260623,2.031048381,0.120310495,0.399348299
0.297673647,5.047503617,0.124733313,0.752715113
0.219266819,5.06770217,0.131280462,0.67384057
0.393438974,5.09000455,0.138163283,0.610095256
0.230769231,2.089067859,0.131410568,0.507374631
0.454136086,5.066137987,0.126550939,0.610186809
0.481927711,2.0742361,0.12609812,0.464037123
0.424447934,2.039904107,0.122368638,0.581869431
0.782396216,5.413920965,0.150236218,0.791598842
0.208408145,4.375916765,0.08732068,0.921880712
0.71618901,5.054182395,0.132167162,0.687433826
0.256595019,4.312321887,0.08288474,0.607778599
0.315097893,2.036039321,0.124706098,0.33853691
0.40869737,4.391743804,0.086055432,0.804634214
0.335701336,5.020920779,0.11565411,0.774932146
0.434204181,4.379409647,0.083170573,0.931987235
0.212896524,5.012830684,0.113838441,0.804187832
0.385561622,4.400942628,0.083879078,0.895097227
0,2.023973926,0.120202741,0
0.267922931,4.373903005,0.080299184,0.930087904
0.25701422,5.005328437,0.11176242,0.904533132
0.371524113,4.350906648,0.076098694,0.777385115
0.356227901,5.00747455,0.111608805,0.878588017
0.408702743,4.378900128,0.0798693,0.84947879
0.367067512,5.000442168,0.110775929,0.809701115
0.384154238,4.390032813,0.079837329,0.892392966
0.306416857,4.417654697,0.084780624,0.813253012
0.414922462,4.42004833,0.087719209,0.883360864
0.218196637,4.98919355,0.103683228,0.814101726
0.422924851,1.412697711,0.089358476,0.57560639
0.250870047,4.997058329,0.107396393,0.821406632
0.460764588,4.441667084,0.093060582,0.712984055
0.474539474,5.008792245,0.111742163,0.789502954
0.359507808,4.437511607,0.091299094,0.74882681
0.265319481,5.011066712,0.114824963,0.808250565
0.489806551,4.438992741,0.087897504,0.928400955
0.344066781,5.007553819,0.114993778,0.600790136
0.363642559,4.434171828,0.084321287,0.838222222
0.262967694,5.000021103,0.110917791,0.759449973
0.468112411,4.480229498,0.087435922,0.892206208
0.21894708,4.986033229,0.107273179,0.739179399
0.520078422,4.472845342,0.089951634,0.859103598
0.320372201,5.021729364,0.118380713,0.721615837
0.351460955,4.467987038,0.09221764,0.981357123
0.36537975,4.47358548,0.095136995,0.928297979
0.304805794,4.514914233,0.09636842,0.950835094
0.21639908,4.56141892,0.094772537,0.872964255
0.294896641,4.596859123,0.091299605,0.604304636
0.233632518,4.616022442,0.092531227,0.804263752
0.215141956,1.999878853,0.112398541,0.598611111
0.405716911,4.671668084,0.087787113,0.818511162
0.256687898,2.011867501,0.11785473,0.545454545
0.327702593,4.663463401,0.085460298,0.781728082
0.218203828,4.590834869,0.087870757,0.827655602
0.321594553,5.024680844,0.123804035,0.756770438
0.409394523,4.557304323,0.083715518,0.809234429
0.377464035,4.517680277,0.08004366,0.958333333
0.315347247,5.039440608,0.128177214,0.841894165
0.350835322,4.533529344,0.085881135,0.711151737
0.186686257,5.042454175,0.130454913,0.827639343
0.268678807,5.057537026,0.135616419,0.810544218
0.509082441,4.447291713,0.080713254,0.834179357
0.280061668,5.07382903,0.140838286,0.812176987
0.317061312,4.434027555,0.079225676,0.868814286
0.136422685,5.080063551,0.143275571,0.763045353
0.45249746,4.436909719,0.074711868,0.775751101
0.363038175,5.173484694,0.15173207,0.7824045
0.43377113,4.424233366,0.078728112,0.77585639
0.350969985,5.144482703,0.148752187,0.60612412
0.332496028,4.411660344,0.077936999,0.811324499
0.43022508,5.358599265,0.164880931,0.763425254
0.432660338,4.399166827,0.074274849,0.791697948
0.287116836,4.391535915,0.076820536,0.80321665
0.363975101,5.299304161,0.1634749,0.833947962
0.432205378,5.291992828,0.162489357,0.82377284
0.47935668,5.204906952,0.153882401,0.862118356
0.341229991,4.375760676,0.074623175,0.843688888
0.367656659,4.360239769,0.075662604,0.803520765
0.225902686,4.3500779,0.074851033,0.690618762
0.332644754,5.432586104,0.194217338,0.957932895
0.458550303,4.378150669,0.075409268,0.856804385
0,2.465863697,0.181892958,0
0.210678653,4.371360998,0.076565581,0.838957987
0.299308232,4.366444249,0.077849844,0.833027314
0.315410025,4.36121792,0.078965412,0.781007038
0.453969191,4.35575468,0.080347483,0.84438589
0.346390292,5.493493146,0.233351023,0.856812447
0.559633028,4.351559578,0.083214193,0.83480826
0.387335427,5.467963389,0.228778801,0.892192201
0.324028703,5.462479191,0.227773488,0.898418055
0.27074753,4.346893584,0.08773305,0.739447182
0.290773669,5.452549085,0.220275465,0.888871212
0.507756813,1.334756002,0.093957518,0.303448276
0.299668538,4.353268242,0.089847813,0.774007226
0.282356711,5.457782811,0.279306257,0.926671868
0.272669616,5.460233018,0.259763327,0.872815342
0.264861295,4.362707464,0.08618016,0.665454545
0.253448495,5.461039682,0.304253639,0.855573241
0.202380952,4.371324074,0.085195599,0.600950119
0.40535429,5.476681245,0.274297202,0.707114892
0.305074311,4.380415243,0.085519099,0.836640212
0.345762161,4.381894398,0.082959508,0.835429221
0.264864439,4.394547709,0.079814462,0.68877551
0.42815534,4.406689251,0.080130111,0.66374297
0.515817952,4.42137277,0.077300467,0.768491124
0.194406548,2.492174014,0.290353618,0.371621622
0.54028133,4.409421944,0.075747366,0.882105263
0.365407601,4.412278809,0.075222732,0.722468354
0.163125,5.420125474,0.355952981,0.690649836
0.389955687,4.445470921,0.072984378,0.801204819
0.255158177,4.457116975,0.073066294,0.908697049
0.542850315,4.528678456,0.074829829,0.888709677
0.304633751,4.638158511,0.077360669,0.745775352
0.28226791,4.680533123,0.083307569,0.661718916
0,2.287031377,0.486271841,0
0.207081041,4.703809073,0.081317566,0.696826519
0.192833514,4.681017777,0.077617779,0.691493621
0,2.422470563,0.276824338,0
0.420649256,4.65260283,0.076073065,0.763440388
0.212861147,4.64968726,0.075670869,0.702674376
0.490326261,5.448094951,0.258688172,0.83866642
0.44184368,4.538247549,0.073843053,0.79266757
0.548518545,4.595444134,0.073382551,0.8053199
0.641944461,4.494259153,0.072362453,0.816413402
0.335618995,5.409924881,0.215309911,0.605703594
0.329412556,2.423493107,0.219343713,0.440268292
0.244593587,5.407728926,0.187661337,0.66730038
0.339935076,5.419405462,0.198787157,0.662856945
0.35141229,5.429665742,0.202637629,0.62155089
0.309235228,5.447372793,0.216871436,0.882289366
0.429008613,5.439769149,0.209099664,0.878847646
0.546573161,1.352864113,0.079596122,0.547250596
0.265636497,5.379955053,0.182190475,0.689788054
0.319378798,5.361567287,0.17499005,0.745901639
0.386756793,4.294021808,0.083697487,0.77334088
0.430698792,5.387933578,0.176065485,0.706190062
0.596902937,4.388305972,0.0823298,0.634047443
0.484429844,5.395472774,0.171064687,0.881422679
0.355633803,1.395410344,0.084195535,0.573991031
0.361766224,5.394655821,0.172416828,0.79364168
0.264536457,1.356279641,0.087579004,0.553300624
0.468874281,5.370969587,0.164828266,0.712563514
0.363131936,1.348333784,0.09053516,0.265776699
0.39141544,5.30832521,0.154423668,0.654466044
0.523905369,5.238682389,0.140384978,0.691148695
0.530448576,5.250766168,0.146108809,0.724464569
0.311983471,1.386759589,0.086035911,0.516853933
0.589376217,5.230402045,0.139032568,0.774485327
0.346340476,4.367207266,0.089579712,0.747977234
0.52613838,5.171814181,0.118309443,0.859411973
0.31718511,1.368658469,0.090187725,0.514469453
0.432748873,5.17893844,0.120674965,0.832040882
0.4400369,4.373369646,0.090520385,0.678657074
0.417538441,5.181593328,0.123618087,0.879089584
0.481355126,1.362414984,0.094028944,0.279511684
0.394060483,5.190005376,0.129785472,0.93717139
0.137581894,4.362562062,0.094978573,0.914855072
0.269416897,5.178268008,0.131290205,0.862179189
0.386331939,4.342381082,0.102388298,0.911242604
0.43555253,5.194400339,0.135921944,0.93287773
0.331329357,1.341460979,0.100849116,0.515332094
0.229629512,5.195245965,0.139171651,0.909962043
0.36667318,5.2194043,0.142696459,0.930982173
0.284805378,4.341690508,0.096156866,0.710226849
0.233930094,5.228255523,0.145897599,0.829797031
0.558358834,5.25740908,0.151248813,0.7417063
0.565307533,5.275157348,0.157073987,0.604395604
0.337375833,1.306106318,0.109722553,0.40528072
0.256915794,5.19120337,0.14948701,0.895871919
0.312843024,5.099472195,0.143107881,0.613662481
0.196781564,1.267890261,0.121575428,0.593349243
0.470887535,5.070343153,0.136752336,0.606798565
0.308579935,5.056191288,0.128395612,0.782562807
0.298512123,2.018267411,0.119344863,0.47675732
0.245465029,4.997149659,0.110759868,0.670767586
0.41885174,1.179907822,0.139580768,0.380448355
0.420927371,5.087013057,0.123912679,0.789109722
0.252307415,1.187620678,0.145593617,0.459563736
0.324191106,5.072600811,0.112322681,0.772544654
0.250242261,4.220596962,0.131746891,0.686191943
0.25982158,1.29497965,0.115152321,0.370037885
0.302592709,1.297767238,0.115071561,0.297418389
0.495798051,5.112481973,0.12044222,0.89846775
0.387557757,5.13898874,0.11721876,0.84415038
0.446119915,5.106519757,0.105267886,0.68326399
0.350628227,5.156097441,0.11394867,0.823628637
0.265314853,4.229985763,0.126739276,0.810182188
0.38596013,5.153572615,0.110294674,0.840328848
0.425770632,5.139046945,0.099044814,0.719222632
0.165331089,4.190815592,0.145079618,0.847761862
0.545998279,5.147994435,0.106978644,0.794911734
0.334756991,5.148120545,0.106171204,0.765136298
0.413316944,5.143906284,0.102643868,0.77016075
0.284369289,4.280265293,0.112810001,0.713854318
0.177628688,5.140216562,0.100537406,0.737452135
0.167915608,4.32260643,0.109540868,0.849090349
0.301144848,5.134624985,0.096652554,0.684021544
0.414963003,2.131626319,0.098616106,0.570594032
0.571747086,5.170017774,0.115912828,0.836793756
0.112920018,4.241650452,0.117191599,0.769808861
0.674689014,5.155424608,0.10982138,0.799707335
0.659749167,5.146673035,0.105507713,0.702110247
0.610553558,5.130327689,0.099696958,0.651993042
0,1.978321643,0.091214698,0.189655172
0.109356318,4.247918142,0.118818065,0.771207047
0.323830528,4.256563742,0.111416312,0.829948764
0.225966344,4.24835569,0.099982473,0.810006519
0.525437271,5.120664757,0.098946754,0.616738326
0.234639153,4.253641216,0.099583878,0.642447297
0.562571592,2.133618166,0.102154114,0.541923289
0.1075824,4.263743677,0.096493634,0.883484835
0.476806497,2.144391724,0.106364132,0.556670866
0.226804223,4.277664782,0.096076575,0.796019783
0.6265777,5.153764792,0.109600653,0.772659211
0.567845232,5.160387542,0.112269746,0.712502581
0.551749318,5.169229115,0.115311335,0.704120794
0.592395595,5.188642539,0.118926741,0.76146795
0.489367816,5.169749166,0.113036302,0.682098648
0.4726383,4.286890607,0.085351705,0.744936626
0.515529167,2.143831956,0.106153802,0.476079424
0.15777353,4.261699097,0.093479921,0.846931679
1,1.330495445,0.101807947,0
0.515266267,5.141759328,0.104801182,0.680378556
0.165540541,4.317340989,0.095991557,0.947494033
0.185132237,4.277264388,0.089133649,0.859022556
0.487459851,2.144287289,0.104730151,0.575663849
0.535043255,2.164570189,0.112126819,0.488570384
0.51104403,2.158548417,0.108628836,0.502629375
0.467728378,4.303209469,0.082738059,0.75468071
0.645191734,2.178033564,0.113683119,0.257438071
0.476031675,2.190475323,0.122555736,0.383104807
0.606118835,4.306248761,0.081432268,0.630224357
0.475251556,1.373007786,0.074883733,0.552738495
0.559025098,4.438378018,0.076289217,0.705139062
0.531235367,4.530239383,0.07721089,0.876656043
0.329126692,4.610573619,0.078497837,0.938423339
0.380952381,4.496613947,0.081005053,0.724528302
0.438367138,4.403752209,0.080711362,0.688506441
0.335557396,2.179856425,0.121918485,0.240376984
0.241947566,4.398251143,0.084872666,0.869333333
0.305656238,2.201823638,0.133230235,0.529981363
0.374835598,4.369712167,0.083765674,0.685472496
0.467774466,2.207466656,0.132021978,0.538261145
0.643318391,4.356316873,0.07908083,0.621229976
0.52745032,2.211888974,0.129642685,0.529475983
0.523726784,1.337484079,0.082169056,0.589186765
0.612267627,5.207948768,0.126905652,0.714815726
0.034361851,4.358105532,0.086200419,0.601680672
0.539310766,5.190546168,0.122120452,0.813455566
0.294834118,1.338752688,0.085781867,0.498837628
0.519847284,5.212493644,0.129885346,0.669064138
0.429678351,4.31693664,0.085728214,0.822839757
0.55544786,5.221120682,0.136469904,0.733873284
0.307323404,4.30715846,0.090106963,0.885745795
0.668010348,5.226078527,0.141321871,0.622141291
0.206590989,4.33139754,0.091659715,0.725162609
0.355119633,2.219127159,0.143653146,0.415123766
0.479558013,2.209564745,0.151003781,0.550025944
0.106840838,4.344104365,0.10212754,0.638246767
0.146836193,4.312120744,0.103298461,0.865982593
0.294787932,5.245242737,0.164439042,0.719191135
0.25332495,4.301378988,0.094014904,0.837555134
0.534473531,5.267095505,0.154702052,0.813294886
0.295188557,4.297241982,0.099513105,0.827510917
0.411398809,2.355887215,0.171929143,0.556706315
0.313647234,4.287525341,0.109445567,0.808293307
0.420931726,5.265378446,0.155252196,0.633110342
0.384553629,5.335762315,0.188430963,0.627040919
0.289467683,4.355565972,0.112726695,0.918227176
0.233038513,2.330728142,0.209273496,0.572704082
0.398323882,5.26632903,0.215770919,0.731625957
0.317180617,5.22788851,0.211223695,0.719489982
0.221064545,4.289771214,0.119309447,0.91819949
0.297017053,2.279200065,0.196067089,0.530083812
0.407284773,5.225486543,0.171139134,0.69757614
0.361080407,4.281870876,0.102385469,0.680278862
0.281453362,4.275782254,0.102530071,0.891067538
0.262472885,4.270316991,0.109930241,0.827225131
0.252308066,4.266258323,0.102819273,0.813065804
0.2654813,2.189532547,0.15225864,0.463726885
0.236589191,4.262997966,0.108489821,0.819757239
0.247937196,5.202267941,0.172823554,0.608571692
0.321929594,4.269655538,0.11413175,0.884604409
0.193844423,4.275036965,0.117742348,1
0.152797359,5.347015743,0.252888868,0.69397196
0.327013994,4.282263847,0.123618611,0.937404366
0.242198628,2.367111716,0.226476821,0.519407895
0.242742066,5.391297801,0.247404608,0.855232115
0.13639163,4.270094542,0.125174526,0.877211814
0.342488822,5.319936128,0.278866962,0.847022708
0.257998841,4.268899609,0.117563765,0.884708073
0.127355797,4.264927651,0.113357774,0.723577236
0.151150299,5.270867617,0.292105799,0.90912351
0.214040255,4.259818013,0.109605443,0.879341865
0.205498151,4.25632569,0.104211297,0.837234087
0.238448801,5.166491825,0.356646559,0.823248168
0.257049155,4.252818731,0.105075761,0.917616721
0.370683039,4.250774682,0.106172207,0.908
0.315915325,4.260728632,0.114315331,0.916304348
0.342737041,5.322357531,0.34996409,0.759256554
0.159171253,4.265416012,0.120929385,0.950556418
0.144143929,4.258863128,0.130490206,0.922996294
0.645885287,4.869554969,0.492620633,0.985680191
0.13930099,4.27723095,0.130029046,0.901232851
0.259597657,4.270571792,0.136101384,0.955290998
0.385657196,4.758776751,0.564879933,0.840612394
0.434725286,4.285336524,0.138677951,0.785128987
0.310144467,4.306112038,0.130022077,0.900028265
0.522756807,4.7146023,0.407174089,0.822682094
0.533492209,4.698035319,0.345686588,0.822819482
0.190824392,4.358604268,0.121455563,0.915298415
0.551866768,4.687686012,0.311766267,0.872222781
0.493706479,4.677421069,0.279980782,0.970858207
0.171676323,4.423594428,0.122469907,0.740443716
0.579289386,4.672320898,0.278808847,0.803113881
0.177653034,4.322182925,0.139278055,0.928702639
0.341081283,4.66010559,0.245731488,0.84425556
0.136483951,4.354224759,0.131438745,0.830984771
0.457312783,4.656447685,0.237464749,0.879874397
0.265943891,4.307838021,0.138355269,0.915632184
0.431798436,1.647234479,0.229561153,0.574418605
0.303695373,4.297771118,0.148466869,0.831810862
0.048951049,1.609116439,0.15811738,0.571428571
0.236969697,4.285776394,0.157854458,0.892703863
0.358391608,4.281093553,0.159440807,0.917073171
